pose_id,frame_id,keypoint_id,x,y,z,visibility,presence
3,0,0,1.2195802E-8,0.98020566,0.29324567,true,true
3,0,1,6.097901E-9,1.0239273,0.2603764,true,true
3,0,2,-3.6587405E-8,1.0243146,0.2603764,true,true
3,0,3,-1.2195802E-8,1.023948,0.2602475,true,true
3,0,4,-3.6587405E-8,1.0254118,0.31941226,true,true
3,0,5,-3.6587405E-8,1.0269122,0.31941226,true,true
3,0,6,-1.8293703E-8,1.0280231,0.31954113,true,true
3,0,7,4.2685308E-8,0.9966173,0.17916988,true,true
3,0,8,5.1832156E-8,1.0034001,0.4404808,true,true
3,0,9,-1.8293703E-8,0.926343,0.26849705,true,true
3,0,10,-6.097901E-9,0.92879647,0.34441864,true,true
3,0,11,3.0489504E-9,0.7026869,0.045888133,true,true
3,0,12,-2.2867129E-8,0.722205,0.64282036,true,true
3,0,13,-6.097901E-9,0.30155396,0.0,true,true
3,0,14,-1.5244752E-9,0.3335623,0.6876772,true,true
3,0,15,-3.1442302E-9,0.055294648,0.10002577,true,true
3,0,16,-1.5244752E-9,0.04134521,0.5705723,true,true
3,0,17,8.384614E-9,0.16602737,0.045114726,true,true
3,0,18,0.0,0.0627475,0.5606471,true,true
3,0,19,0.0,0.16427532,0.05516885,true,true
3,0,20,0.0,0.07591535,0.5124871,true,true
3,0,21,-6.097901E-9,0.13914815,0.108533144,true,true
3,0,22,3.0489504E-9,0.04941485,0.54430914,true,true
3,0,23,-7.622376E-10,0.014479366,0.31129158,true,true
3,0,24,0.0,0.014479294,0.67723644,true,true
3,0,25,0.0,0.36381048,0.4615075,true,true
3,0,26,1.8293703E-8,0.41300225,0.8084558,true,true
3,0,27,-2.4391603E-8,0.8140501,0.6674401,true,true
3,0,28,4.8783207E-8,0.7387396,0.9840165,true,true
3,0,29,-4.8783207E-8,0.8806399,0.6818768,true,true
3,0,30,-4.8783207E-8,0.80417544,1.0,true,true
3,0,31,0.0,0.95181227,0.58449346,true,true
3,0,32,-2.4391603E-8,0.8835297,0.9649394,true,true
3,1,0,3.9059458E-8,0.9818891,0.3494893,true,true
3,1,1,3.9059458E-8,1.026886,0.31305766,true,true
3,1,2,5.2079276E-8,1.0269207,0.31294653,true,true
3,1,3,3.9059458E-8,1.0268078,0.3129282,true,true
3,1,4,0.0,1.027321,0.37672478,true,true
3,1,5,4.5569365E-8,1.0277725,0.3767837,true,true
3,1,6,-3.2549547E-8,1.028322,0.37667072,true,true
3,1,7,3.2549548E-9,0.99836683,0.2158892,true,true
3,1,8,9.7648645E-9,1.0016347,0.50299793,true,true
3,1,9,5.2079276E-8,0.92309165,0.31511256,true,true
3,1,10,4.5569365E-8,0.9233425,0.39969617,true,true
3,1,11,-3.58045E-8,0.686283,0.06822408,true,true
3,1,12,-1.6274774E-8,0.7040984,0.72240585,true,true
