pose_id,frame_id,keypoint_id,x,y,z,visibility,presence
2,0,0,0.0,0.9855653,0.23202614,true,true
2,0,1,-2.574892E-8,1.0259289,0.20016341,true,true
2,0,2,-1.287446E-8,1.0259223,0.20016341,true,true
2,0,3,-6.43723E-8,1.0260559,0.19995914,true,true
2,0,4,5.149784E-8,1.0276328,0.250817,true,true
2,0,5,-1.287446E-8,1.029052,0.250817,true,true
2,0,6,3.862338E-8,1.0309331,0.250817,true,true
2,0,7,3.218615E-8,0.9961339,0.13010621,true,true
2,0,8,-1.287446E-8,1.003879,0.36008987,true,true
2,0,9,5.149784E-8,0.9337811,0.20915033,true,true
2,0,10,0.0,0.9369605,0.27593955,true,true
2,0,11,3.5404764E-8,0.65882695,0.025735319,true,true
2,0,12,-1.0158753E-8,0.73712194,0.559998,true,true
2,0,13,-1.4483767E-8,0.24569926,0.0,true,true
2,0,14,-9.655845E-9,0.33281857,0.6347018,true,true
2,0,15,0.0,0.12600063,0.08394607,true,true
2,0,16,-6.43723E-9,0.12796058,0.54370916,true,true
2,0,17,-6.43723E-9,0.21655451,0.033905238,true,true
2,0,18,0.0,0.15780534,0.55177695,true,true
2,0,19,-6.43723E-9,0.22330086,0.041258186,true,true
2,0,20,0.0,0.16075495,0.49931106,true,true
2,0,21,0.0,0.1992213,0.090277776,true,true
2,0,22,0.0,0.15578976,0.519761,true,true
2,0,23,-1.6093075E-9,0.04865614,0.34140116,true,true
2,0,24,1.6093075E-9,0.048656136,0.65859884,true,true
2,0,25,9.504972E-9,0.51536673,0.28758168,true,true
2,0,26,6.43723E-9,0.39941585,0.8359886,true,true
2,0,27,0.0,0.57564974,0.5245098,true,true
2,0,28,-2.574892E-8,0.53809744,0.96854573,true,true
2,0,29,2.574892E-8,0.5883306,0.55085784,true,true
2,0,30,0.0,0.5882729,0.9795751,true,true
2,0,31,-2.574892E-8,0.7405581,0.55770016,true,true
2,0,32,-2.574892E-8,0.7204494,1.0,true,true
2,1,0,-4.031014E-8,0.99223864,0.2516728,true,true
2,1,1,0.0,1.0312028,0.2229424,true,true
2,1,2,-1.3436714E-8,1.0305265,0.22281806,true,true
2,1,3,-2.6873428E-8,1.0298128,0.22283553,true,true
2,1,4,1.3436714E-8,1.032121,0.27047446,true,true
2,1,5,-6.718357E-8,1.0323646,0.2706456,true,true
2,1,6,1.3436714E-8,1.0327966,0.2705394,true,true
