pose_id,frame_id,keypoint_id,x,y,z,visibility,presence
8,0,0,-7.453831E-9,0.9849142,0.11939105,true,true
8,0,1,2.608841E-8,1.0270438,0.118589744,true,true
8,0,2,4.4722988E-8,1.0279047,0.118589744,true,true
8,0,3,4.8449905E-8,1.0288441,0.11832267,true,true
8,0,4,5.217682E-8,1.025118,0.15491451,true,true
8,0,5,-4.4722988E-8,1.0244404,0.15491451,true,true
8,0,6,1.4907663E-8,1.0243065,0.15491451,true,true
8,0,7,-1.1180747E-8,1.0016316,0.18242522,true,true
8,0,8,2.2361494E-8,1.0000257,0.34708866,true,true
8,0,9,5.5903733E-8,0.92820203,0.14610045,true,true
8,0,10,7.453831E-9,0.93113446,0.19337608,true,true
8,0,11,0.0,0.701552,0.1479701,true,true
8,0,12,1.4907663E-8,0.6972427,0.55548877,true,true
8,0,13,1.4907663E-8,0.33608958,0.14369659,true,true
8,0,14,-1.4907663E-8,0.37270272,0.6666666,true,true
8,0,15,-7.453831E-9,0.14584471,0.09428421,true,true
8,0,16,0.0,0.22773066,0.50239545,true,true
8,0,17,1.4907663E-8,0.20557342,0.04033122,true,true
8,0,18,0.0,0.2608906,0.47088674,true,true
8,0,19,7.453831E-9,0.17114791,0.0,true,true
8,0,20,-7.453831E-9,0.25502622,0.40665063,true,true
8,0,21,-1.4907663E-8,0.14620692,0.08226499,true,true
8,0,22,0.0,0.2359337,0.46945113,true,true
8,0,23,-7.861463E-9,0.07702326,0.39376336,true,true
8,0,24,-2.911653E-11,0.07702326,0.63494927,true,true
8,0,25,0.0,0.47467878,0.43629807,true,true
8,0,26,-2.608841E-8,0.45046815,0.7057959,true,true
8,0,27,5.217682E-8,0.89485866,0.7290331,true,true
8,0,28,4.7518174E-8,0.8649695,0.9850427,true,true
8,0,29,-2.2361494E-8,0.95891464,0.7433227,true,true
8,0,30,-4.099607E-8,0.93738127,1.0,true,true
8,0,31,4.285953E-8,1.0072551,0.54622394,true,true
8,0,32,7.453831E-9,0.98888326,0.85363245,true,true
8,1,0,1.8033797E-8,0.99117166,0.14432387,true,true
8,1,1,-4.508449E-8,1.0342507,0.13954644,true,true
8,1,2,5.860984E-8,1.0334563,0.13946205,true,true
8,1,3,2.2542245E-8,1.0326716,0.13925903,true,true
8,1,4,2.7050696E-8,1.0354059,0.18003838,true,true
8,1,5,1.8033797E-8,1.0354831,0.1800388,true,true
8,1,6,-9.016898E-9,1.0354617,0.18003838,true,true
8,1,7,3.1559143E-8,0.99776685,0.19187191,true,true
8,1,8,2.2542245E-8,1.0037304,0.3807482,true,true
8,1,9,-1.8033797E-8,0.93417907,0.16764814,true,true
8,1,10,1.8033797E-8,0.9384242,0.22097583,true,true
8,1,11,9.016898E-9,0.70508087,0.16296792,true,true
8,1,12,9.016898E-9,0.7040503,0.5836172,true,true
8,1,13,0.0,0.35731262,0.15803868,true,true
8,1,14,0.0,0.377372,0.6966581,true,true
8,1,15,1.1271123E-8,0.14346416,0.09733732,true,true
8,1,16,-2.2542246E-9,0.23431697,0.5439369,true,true
8,1,17,-9.016898E-9,0.19154131,0.041894622,true,true
8,1,18,0.0,0.26702794,0.50423527,true,true
8,1,19,9.016898E-9,0.15584147,0.0,true,true
8,1,20,0.0,0.26145858,0.42817917,true,true
8,1,21,-9.016898E-9,0.12557808,0.08427545,true,true
8,1,22,2.2542246E-9,0.2437155,0.5048946,true,true
8,1,23,-7.3966744E-10,0.0784059,0.38305736,true,true
8,1,24,-1.761113E-11,0.078405745,0.63502043,true,true
8,1,25,1.8033797E-8,0.4670576,0.43381834,true,true
8,1,26,-4.508449E-9,0.45110214,0.7084141,true,true
8,1,27,1.8033797E-8,0.8837222,0.72939754,true,true
8,1,28,9.580455E-9,0.85552627,0.9856417,true,true
8,1,29,3.6067593E-8,0.94993585,0.7430369,true,true
8,1,30,-4.508449E-9,0.93386406,1.0,true,true
8,1,31,3.6067593E-8,0.9949752,0.5249528,true,true
8,1,32,-4.508449E-8,0.9857864,0.8454796,true,true
8,2,0,2.0541098E-8,0.98700523,0.14203747,true,true
8,2,1,-3.081165E-8,1.0308124,0.1370198,true,true
8,2,2,2.0541098E-8,1.0307933,0.13682571,true,true
8,2,3,4.621747E-8,1.0308304,0.13681972,true,true
8,2,4,-3.081165E-8,1.0305226,0.17626385,true,true
8,2,5,-2.0541098E-8,1.0304197,0.17626457,true,true
8,2,6,0.0,1.0306485,0.17622064,true,true
8,2,7,-1.2838186E-8,0.9990309,0.18855311,true,true
8,2,8,-5.1352744E-9,1.0023936,0.36945695,true,true
8,2,9,-2.0541098E-8,0.93369114,0.16520108,true,true
8,2,10,0.0,0.93762344,0.21687326,true,true
8,2,11,-3.081165E-8,0.7133569,0.16136439,true,true
8,2,12,1.0270549E-8,0.7112922,0.56140304,true,true
8,2,13,2.0541098E-8,0.3688378,0.15755686,true,true
8,2,14,2.0541098E-8,0.38461578,0.6787993,true,true
8,2,15,3.851456E-9,0.13930613,0.09436249,true,true
8,2,16,0.0,0.23156253,0.51661885,true,true
8,2,17,1.0270549E-8,0.18385579,0.039079197,true,true
8,2,18,0.0,0.25599235,0.48234722,true,true
8,2,19,-5.1352744E-9,0.14943318,0.0,true,true
8,2,20,5.1352744E-9,0.2535342,0.41857868,true,true
8,2,21,0.0,0.122771904,0.081983306,true,true
8,2,22,0.0,0.23695113,0.48408848,true,true
8,2,23,-4.4933652E-9,0.07738363,0.36529562,true,true
8,2,24,0.0,0.07738362,0.60772157,true,true
8,2,25,1.0270549E-8,0.4668726,0.42164966,true,true
8,2,26,5.1352744E-9,0.44061816,0.6916715,true,true
8,2,27,-4.1082195E-8,0.87800705,0.7352498,true,true
8,2,28,-2.5034463E-8,0.8392234,0.97956705,true,true
8,2,29,5.1352743E-8,0.9420802,0.753236,true,true
8,2,30,-2.0541098E-8,0.9064838,1.0,true,true
8,2,31,1.5084868E-8,0.9815247,0.5561305,true,true
8,2,32,1.0270549E-8,0.9622683,0.8698334,true,true
8,3,0,-5.9774723E-9,0.9810968,0.14369544,true,true
8,3,1,5.9774723E-9,1.0233583,0.14366487,true,true
8,3,2,4.781978E-8,1.0234569,0.14347598,true,true
8,3,3,-1.7932416E-8,1.0231591,0.14344153,true,true
8,3,4,-1.1954945E-8,1.0255944,0.18252067,true,true
8,3,5,3.5864833E-8,1.0256851,0.18256085,true,true
8,3,6,-4.781978E-8,1.0260645,0.1825326,true,true
8,3,7,7.47184E-9,0.99832547,0.21943909,true,true
8,3,8,-1.7932416E-8,1.0032983,0.40009776,true,true
8,3,9,1.1954945E-8,0.9264185,0.17525564,true,true
8,3,10,1.7932416E-8,0.9307864,0.22677673,true,true
8,3,11,1.1954945E-8,0.71076983,0.20034581,true,true
8,3,12,-4.781978E-8,0.70413387,0.6054326,true,true
8,3,13,3.5864833E-8,0.35866407,0.19587708,true,true
8,3,14,1.1954945E-8,0.36439535,0.7187065,true,true
8,3,15,8.966208E-9,0.1433869,0.10550093,true,true
8,3,16,0.0,0.22338098,0.5361556,true,true
8,3,17,5.9774723E-9,0.1836008,0.04449452,true,true
8,3,18,0.0,0.24754444,0.4966202,true,true
8,3,19,5.9774723E-9,0.14971402,0.0,true,true
8,3,20,2.9887361E-9,0.2442843,0.42796928,true,true
8,3,21,-5.9774723E-9,0.12605081,0.090097904,true,true
8,3,22,0.0,0.2270143,0.50053585,true,true
8,3,23,1.8446106E-9,0.07502701,0.39003566,true,true
8,3,24,0.0,0.07502701,0.6452433,true,true
8,3,25,1.1954945E-8,0.4509168,0.42444834,true,true
8,3,26,-5.9774723E-9,0.4275905,0.7097064,true,true
8,3,27,1.1954945E-8,0.87462837,0.7080399,true,true
8,3,28,2.6898626E-8,0.8400068,0.9868809,true,true
8,3,29,0.0,0.93736446,0.7195706,true,true
8,3,30,-2.390989E-8,0.9109414,1.0,true,true
8,3,31,-2.9140178E-8,0.97761214,0.49348032,true,true
8,3,32,2.390989E-8,0.95726043,0.8344639,true,true
8,4,0,4.087976E-8,0.9783902,0.13965152,true,true
8,4,1,1.3626586E-8,1.022739,0.14435378,true,true
8,4,2,2.043988E-8,1.023664,0.14417067,true,true
8,4,3,4.769305E-8,1.0244128,0.14407519,true,true
8,4,4,2.7253172E-8,1.0220938,0.180552,true,true
8,4,5,0.0,1.0217102,0.18082196,true,true
8,4,6,-6.8132934E-8,1.0213062,0.18082725,true,true
8,4,7,2.3846525E-8,1.0025383,0.23746292,true,true
8,4,8,3.4066467E-8,0.9993689,0.4000216,true,true
8,4,9,0.0,0.92319226,0.17685814,true,true
8,4,10,1.3626586E-8,0.9263035,0.22256818,true,true
8,4,11,2.043988E-8,0.7132232,0.2086836,true,true
8,4,12,-5.4506344E-8,0.705341,0.62307435,true,true
8,4,13,1.3626586E-8,0.37405694,0.20572521,true,true
8,4,14,-1.3626586E-8,0.37354717,0.7332191,true,true
8,4,15,1.3626586E-8,0.14245038,0.108528726,true,true
8,4,16,0.0,0.2257675,0.543334,true,true
8,4,17,2.043988E-8,0.1911476,0.044858303,true,true
8,4,18,0.0,0.25029168,0.50441694,true,true
8,4,19,6.813293E-9,0.15670903,0.0,true,true
8,4,20,0.0,0.24696833,0.43404678,true,true
8,4,21,-6.813293E-9,0.13006805,0.09284489,true,true
8,4,22,0.0,0.22952895,0.50754976,true,true
8,4,23,5.10997E-9,0.07235745,0.39264587,true,true
8,4,24,4.2583082E-10,0.07235743,0.65974116,true,true
8,4,25,0.0,0.450372,0.43479496,true,true
8,4,26,-2.7253172E-8,0.44412592,0.72078526,true,true
8,4,27,-1.3626586E-8,0.89785904,0.6998223,true,true
