pose_id,frame_id,keypoint_id,x,y,z,visibility,presence
7,0,0,-3.5790155E-8,0.9844111,0.2487034,true,true
7,0,1,4.4737693E-8,1.0279064,0.21687882,true,true
7,0,2,6.263277E-8,1.0273988,0.21687882,true,true
7,0,3,-5.3685234E-8,1.0267118,0.21687882,true,true
7,0,4,-5.3685234E-8,1.0310588,0.27157,true,true
7,0,5,-5.3685234E-8,1.0328388,0.27157,true,true
7,0,6,-8.947539E-9,1.0343257,0.27157,true,true
7,0,7,5.3685234E-8,0.99594045,0.14474304,true,true
7,0,8,-8.947539E-9,1.0041313,0.3842527,true,true
7,0,9,-1.7895077E-8,0.9268688,0.22725128,true,true
7,0,10,-8.947539E-9,0.9301395,0.2969118,true,true
7,0,11,-1.7895077E-8,0.7035856,0.033003274,true,true
7,0,12,-1.5098971E-8,0.7130264,0.5783828,true,true
7,0,13,4.4737694E-9,0.29273283,0.0,true,true
7,0,14,1.7895077E-8,0.31117284,0.64156055,true,true
7,0,15,2.2368847E-9,0.07990444,0.10160301,true,true
7,0,16,0.0,0.059841137,0.5480021,true,true
7,0,17,-4.4737694E-9,0.17270379,0.047383294,true,true
7,0,18,0.0,0.10861949,0.5424917,true,true
7,0,19,8.947539E-9,0.18501376,0.057991512,true,true
7,0,20,4.4737694E-9,0.120781064,0.4918182,true,true
7,0,21,0.0,0.16496456,0.11056103,true,true
7,0,22,0.0,0.100545965,0.5232496,true,true
7,0,23,0.0,0.0062280195,0.33686936,true,true
7,0,24,1.3980529E-10,0.0062280754,0.6466289,true,true
7,0,25,0.0,0.45026276,0.50435376,true,true
7,0,26,-5.5922116E-9,0.43512905,0.80480903,true,true
7,0,27,-5.3685234E-8,0.9340177,0.7151108,true,true
7,0,28,-5.3685234E-8,0.89365476,0.98491275,true,true
7,0,29,3.5790155E-8,1.022099,0.7310231,true,true
7,0,30,0.0,0.9875924,1.0,true,true
7,0,31,-3.5790155E-8,1.0483532,0.642032,true,true
7,0,32,4.306003E-8,0.96257734,0.9476662,true,true
7,1,0,-5.8354495E-8,0.9949792,0.29488596,true,true
7,1,1,-1.9451498E-8,1.0346816,0.25986272,true,true
7,1,2,-3.8902996E-8,1.0338777,0.25986323,true,true
7,1,3,1.9451498E-8,1.0328981,0.25986242,true,true
7,1,4,9.725749E-9,1.0351081,0.32118893,true,true
7,1,5,3.8902996E-8,1.0349876,0.32118997,true,true
7,1,6,-3.8902996E-8,1.0350738,0.32118893,true,true
7,1,7,3.404012E-8,0.9981523,0.17266713,true,true
7,1,8,2.4314373E-8,1.0018587,0.4404904,true,true
7,1,9,3.8902996E-8,0.9324463,0.2677655,true,true
7,1,10,2.9177247E-8,0.93547034,0.34585866,true,true
7,1,11,-4.3765873E-8,0.70251316,0.03709605,true,true
7,1,12,-2.735367E-8,0.71457356,0.6511253,true,true
7,1,13,-9.725749E-9,0.2717967,0.0,true,true
7,1,14,-1.0333609E-8,0.30543333,0.69772744,true,true
7,1,15,0.0,0.10600448,0.09670868,true,true
7,1,16,-1.2157186E-9,0.053372454,0.57962286,true,true
7,1,17,9.725749E-9,0.19710203,0.03390936,true,true
7,1,18,0.0,0.13119839,0.57378775,true,true
7,1,19,0.0,0.20531558,0.045414954,true,true
7,1,20,0.0,0.14557937,0.52081436,true,true
7,1,21,9.725749E-9,0.17315926,0.10622879,true,true
7,1,22,4.8628745E-9,0.10770273,0.5534973,true,true
7,1,23,7.5982415E-11,0.008976214,0.32276103,true,true
7,1,24,2.2794724E-10,0.008976524,0.6771936,true,true
7,1,25,0.0,0.49172297,0.42913556,true,true
7,1,26,-1.3372905E-8,0.4607439,0.8192224,true,true
7,1,27,-3.8902996E-8,0.9925685,0.6156457,true,true
7,1,28,3.8902996E-8,0.9313471,0.98725384,true,true
7,1,29,1.9451498E-8,1.0818716,0.6275326,true,true
7,1,30,-3.8902996E-8,1.0251284,1.0,true,true
7,1,31,-3.8902996E-8,1.0968559,0.53120255,true,true
