pose_id,frame_id,keypoint_id,x,y,z,visibility,presence
1,0,0,-5.117355E-8,0.97898734,0.081910454,true,true
1,0,1,-5.4720232E-8,1.0192671,0.0740655,true,true
1,0,2,1.6213402E-8,1.0203319,0.0740655,true,true
1,0,3,-4.8640207E-8,1.0210264,0.0740655,true,true
1,0,4,3.496015E-8,1.0190578,0.11329026,true,true
1,0,5,5.9026917E-8,1.0199946,0.11329026,true,true
1,0,6,-1.46300625E-8,1.0213946,0.11329026,true,true
1,0,7,-5.6746906E-8,0.99732167,0.11744346,true,true
1,0,8,-2.0266754E-8,1.0039519,0.2968389,true,true
1,0,9,3.2426804E-8,0.9268885,0.1026765,true,true
1,0,10,5.2186888E-8,0.9335297,0.15389939,true,true
1,0,11,4.8640207E-8,0.7098331,0.0869866,true,true
1,0,12,-1.8240078E-8,0.72046846,0.5161802,true,true
1,0,13,3.2426804E-8,0.3736164,0.056299016,true,true
1,0,14,-1.6213402E-8,0.3562301,0.627365,true,true
1,0,15,-2.0266754E-8,0.1876453,0.06322102,true,true
1,0,16,-4.0533505E-9,0.105926685,0.48063096,true,true
1,0,17,3.2426804E-8,0.23822786,0.015920628,true,true
1,0,18,2.0266753E-9,0.11715479,0.4579776,true,true
1,0,19,-1.6213402E-8,0.20561075,0.0,true,true
1,0,20,0.0,0.11786499,0.3985348,true,true
1,0,21,0.0,0.18221737,0.06114444,true,true
1,0,22,0.0,0.09789947,0.45079598,true,true
1,0,23,4.0533505E-9,0.07198647,0.3575219,true,true
1,0,24,0.0,0.071986474,0.60706043,true,true
1,0,25,1.6213402E-8,0.43019277,0.57868016,true,true
1,0,26,1.6213402E-8,0.43567303,0.56056756,true,true
1,0,27,1.6213402E-8,0.7876274,0.97000456,true,true
1,0,28,-3.2426804E-8,0.9072869,0.66762805,true,true
1,0,29,4.8640207E-8,0.8536499,1.0,true,true
1,0,30,-3.2426804E-8,0.9961987,0.6670512,true,true
1,0,31,-3.2426804E-8,0.9036453,0.8576372,true,true
1,0,32,3.2426804E-8,0.9999473,0.5117242,true,true
1,1,0,-3.8981288E-8,0.9785795,0.063685074,true,true
1,1,1,2.280441E-9,1.0214553,0.05512406,true,true
1,1,2,-1.3682646E-8,1.021294,0.055099804,true,true
1,1,3,5.01697E-8,1.0220357,0.054868218,true,true
1,1,4,-3.6487055E-8,1.0224938,0.093457185,true,true
1,1,5,8.551654E-9,1.0227692,0.09362327,true,true
1,1,6,-2.9930787E-9,1.0235775,0.0936268,true,true
1,1,7,3.6487055E-8,0.9997991,0.10909797,true,true
1,1,8,9.121764E-9,1.0013332,0.28827068,true,true
1,1,9,1.3682646E-8,0.92236334,0.09019341,true,true
1,1,10,-4.8316842E-8,0.92600864,0.14128439,true,true
1,1,11,3.6487055E-8,0.719218,0.09513954,true,true
1,1,12,2.280441E-9,0.7232163,0.5219221,true,true
1,1,13,-1.8243528E-8,0.37724975,0.07792492,true,true
1,1,14,-6.841323E-9,0.3580778,0.640948,true,true
1,1,15,2.2804409E-8,0.19515048,0.073756635,true,true
1,1,16,0.0,0.11391102,0.4800227,true,true
1,1,17,-9.121764E-9,0.24564965,0.025967766,true,true
1,1,18,0.0,0.10740992,0.45371333,true,true
1,1,19,9.121764E-9,0.21337077,0.0,true,true
1,1,20,-1.1402205E-9,0.10917692,0.38843936,true,true
1,1,21,1.8243528E-8,0.1863108,0.06779221,true,true
1,1,22,0.0,0.10080521,0.44768938,true,true
1,1,23,-2.280441E-9,0.07704156,0.36857983,true,true
1,1,24,0.0,0.07704184,0.6320864,true,true
1,1,25,-1.8243528E-8,0.45755368,0.58112115,true,true
1,1,26,-1.8243528E-8,0.45763108,0.5727571,true,true
1,1,27,1.8243528E-8,0.8555343,0.97116905,true,true
1,1,28,0.0,0.9552629,0.6504936,true,true
1,1,29,0.0,0.909628,1.0,true,true
1,1,30,-7.297411E-8,1.0524815,0.64465207,true,true
1,1,31,9.121764E-9,0.9662861,0.8361944,true,true
1,1,32,3.6487055E-8,1.0448688,0.467453,true,true
1,2,0,4.7626088E-8,0.9774766,0.07064614,true,true
1,2,1,2.3962812E-9,1.0186778,0.06198697,true,true
1,2,2,4.7925623E-9,1.0184022,0.061980337,true,true
1,2,3,-6.230331E-8,1.0183725,0.061796613,true,true
1,2,4,3.9838174E-8,1.0210196,0.10121283,true,true
1,2,5,-1.37786165E-8,1.0215474,0.10127875,true,true
1,2,6,2.9953515E-9,1.0223823,0.10120785,true,true
1,2,7,-4.7925624E-8,0.9997489,0.114409484,true,true
1,2,8,1.917025E-8,1.0014292,0.29751506,true,true
1,2,9,-4.7925623E-9,0.9220693,0.09657308,true,true
1,2,10,4.0437246E-8,0.9265671,0.14848147,true,true
1,2,11,-3.83405E-8,0.7194696,0.09820916,true,true
1,2,12,-3.594422E-8,0.72311676,0.5320418,true,true
1,2,13,-1.917025E-8,0.38455117,0.07831387,true,true
1,2,14,0.0,0.3571469,0.6480485,true,true
1,2,15,-1.4377687E-8,0.19798082,0.072535254,true,true
1,2,16,4.7925623E-9,0.10943929,0.48234618,true,true
1,2,17,9.585125E-9,0.24741772,0.025074247,true,true
1,2,18,0.0,0.10069155,0.45736513,true,true
1,2,19,-2.8755373E-8,0.21532063,0.0,true,true
1,2,20,0.0,0.100003675,0.392407,true,true
1,2,21,0.0,0.18769453,0.06681732,true,true
1,2,22,1.1981406E-9,0.092241965,0.45018476,true,true
1,2,23,-7.1888433E-9,0.07497203,0.3670551,true,true
1,2,24,0.0,0.07497208,0.6345422,true,true
1,2,25,9.585125E-9,0.458431,0.5797814,true,true
1,2,26,0.0,0.4496432,0.5978022,true,true
1,2,27,-3.83405E-8,0.85148805,0.9716093,true,true
1,2,28,3.83405E-8,0.9469526,0.66750675,true,true
1,2,29,0.0,0.9141648,1.0,true,true
1,2,30,3.83405E-8,1.0400039,0.6605448,true,true
1,2,31,-9.585125E-9,0.96300113,0.82588506,true,true
1,2,32,0.0,1.0346414,0.48446488,true,true
1,3,0,-5.193234E-8,0.97717136,0.071317986,true,true
1,3,1,4.0466755E-8,1.021055,0.06375318,true,true
1,3,2,2.158227E-8,1.0209906,0.06364433,true,true
1,3,3,1.3488918E-8,1.0215399,0.06349136,true,true
1,3,4,-2.731506E-8,1.0217496,0.103565454,true,true
1,3,5,7.4189055E-9,1.0219456,0.1035688,true,true
1,3,6,-1.7535594E-8,1.0225633,0.10356963,true,true
1,3,7,5.3955675E-9,0.99997157,0.12287014,true,true
1,3,8,4.9909E-8,1.001293,0.30860284,true,true
1,3,9,1.3488919E-9,0.92267203,0.09963667,true,true
1,3,10,1.0791135E-8,0.92611885,0.15228045,true,true
1,3,11,4.316454E-8,0.721477,0.10309887,true,true
1,3,12,2.9675622E-8,0.7205993,0.5577507,true,true
1,3,13,-2.158227E-8,0.38698274,0.083020374,true,true
1,3,14,1.8884487E-8,0.3580147,0.6735639,true,true
1,3,15,0.0,0.19553602,0.07422322,true,true
1,3,16,0.0,0.13095279,0.5003228,true,true
1,3,17,0.0,0.23795484,0.025212025,true,true
1,3,18,-1.6861149E-10,0.111264326,0.4738876,true,true
1,3,19,2.158227E-8,0.20595066,0.0,true,true
1,3,20,0.0,0.123624764,0.40828422,true,true
1,3,21,-5.3955675E-9,0.17982203,0.06853278,true,true
1,3,22,0.0,0.11153115,0.46722016,true,true
1,3,23,1.3488919E-9,0.07321987,0.37077323,true,true
1,3,24,0.0,0.07321987,0.65071183,true,true
1,3,25,-1.0791135E-8,0.43532073,0.57561314,true,true
1,3,26,0.0,0.43441653,0.5980291,true,true
1,3,27,2.158227E-8,0.8174554,0.97097296,true,true
1,3,28,4.316454E-8,0.9221239,0.671244,true,true
1,3,29,0.0,0.8891913,1.0,true,true
1,3,30,0.0,1.0135232,0.6644302,true,true
1,3,31,4.316454E-8,0.92287856,0.832628,true,true
1,3,32,-4.316454E-8,1.00541,0.4807133,true,true
1,4,0,6.180337E-8,0.9741656,0.07461053,true,true
1,4,1,-6.180337E-9,1.0193144,0.07174705,true,true
1,4,2,3.0901685E-8,1.0192133,0.07151372,true,true
1,4,3,-4.5193715E-8,1.0189278,0.071486086,true,true
1,4,4,1.8541012E-8,1.0202378,0.10876028,true,true
1,4,5,-6.180337E-9,1.0201958,0.108993955,true,true
1,4,6,5.5623033E-8,1.01997,0.109022245,true,true
1,4,7,-3.0901685E-8,0.9996855,0.14154783,true,true
1,4,8,-3.7082025E-8,1.0017188,0.31447142,true,true
1,4,9,2.163118E-8,0.9206096,0.105939105,true,true
1,4,10,3.0901685E-8,0.92068285,0.15503012,true,true
1,4,11,-2.4721349E-8,0.7253737,0.11438145,true,true
1,4,12,-1.8541012E-8,0.7111095,0.5593506,true,true
1,4,13,2.4721349E-8,0.39569038,0.08911725,true,true
1,4,14,-1.8541012E-8,0.35275933,0.68715584,true,true
1,4,15,1.5450843E-9,0.19373049,0.073282674,true,true
1,4,16,6.180337E-9,0.12764768,0.53151685,true,true
1,4,17,0.0,0.2326734,0.023066677,true,true
1,4,18,0.0,0.13188706,0.5088349,true,true
1,4,19,-1.2360674E-8,0.19473466,0.0,true,true
1,4,20,0.0,0.1368472,0.44264364,true,true
1,4,21,-6.180337E-9,0.1705087,0.06823449,true,true
1,4,22,0.0,0.12587905,0.49914622,true,true
1,4,23,3.0901686E-9,0.07085278,0.36906898,true,true
1,4,24,0.0,0.07085278,0.64808375,true,true
1,4,25,1.2360674E-8,0.4282961,0.5834666,true,true
1,4,26,-2.4721349E-8,0.4518614,0.6158024,true,true
1,4,27,2.4721349E-8,0.794072,0.9706868,true,true
1,4,28,-2.4721349E-8,0.92751926,0.7045564,true,true
1,4,29,-2.4721349E-8,0.86508423,1.0,true,true
1,4,30,0.0,1.0200983,0.7002417,true,true
1,4,31,-4.9442697E-8,0.9181965,0.8447865,true,true
1,4,32,-4.9442697E-8,1.0257099,0.5228971,true,true
1,5,0,2.8720512E-8,0.9672692,0.04765465,true,true
1,5,1,0.0,1.0171258,0.04112185,true,true
1,5,2,0.0,1.0187795,0.040987644,true,true
1,5,3,-1.4360256E-8,1.0209361,0.040780615,true,true
1,5,4,-1.4360256E-8,1.0136726,0.08136105,true,true
1,5,5,1.4360256E-8,1.0127258,0.0816262,true,true
1,5,6,5.7441024E-8,1.0119507,0.081483856,true,true
1,5,7,-5.0260898E-8,1.0064164,0.10430543,true,true
1,5,8,-2.8720512E-8,0.99497193,0.2901034,true,true
1,5,9,4.3080767E-8,0.92108434,0.07856723,true,true
1,5,10,4.3080767E-8,0.921412,0.13254285,true,true
1,5,11,2.8720512E-8,0.7329052,0.09656187,true,true
1,5,12,-2.8720512E-8,0.7087288,0.537715,true,true
1,5,13,-1.4360256E-8,0.4085396,0.084465444,true,true
1,5,14,-1.4360256E-8,0.35434976,0.6579006,true,true
1,5,15,-1.8399078E-8,0.20729157,0.08051883,true,true
1,5,16,0.0,0.12773669,0.46692836,true,true
1,5,17,-1.4360256E-8,0.24351594,0.029212559,true,true
1,5,18,-1.795032E-9,0.12077347,0.43638888,true,true
1,5,19,1.4360256E-8,0.21685776,0.0,true,true
1,5,20,0.0,0.12023085,0.36544126,true,true
1,5,21,-7.180128E-9,0.1908306,0.07328004,true,true
1,5,22,2.24379E-10,0.112915434,0.4316238,true,true
1,5,23,-9.423918E-9,0.080327496,0.37397328,true,true
