pose_id,frame_id,keypoint_id,x,y,z,visibility,presence
5,0,0,-3.448455E-8,0.9759796,0.0,true,true
5,0,1,5.2088552E-8,1.0240022,0.025738774,true,true
5,0,2,-3.47257E-8,1.0247202,0.025738774,true,true
5,0,3,-4.2442526E-8,1.0248009,0.025738774,true,true
5,0,4,-5.787617E-8,1.0240114,0.02383221,true,true
5,0,5,-3.47257E-8,1.0241797,0.023355568,true,true
5,0,6,3.47257E-8,1.0234742,0.023355568,true,true
5,0,7,-5.0159347E-8,1.0047854,0.20042898,true,true
5,0,8,-3.086729E-8,0.99934244,0.19018112,true,true
5,0,9,4.051332E-8,0.9154305,0.0676835,true,true
5,0,10,-1.5433645E-8,0.9184241,0.064347014,true,true
5,0,11,0.0,0.6988858,0.3176835,true,true
5,0,12,-1.5433645E-8,0.69158316,0.32697806,true,true
5,0,13,0.0,0.40732867,0.4019304,true,true
5,0,14,-1.5433645E-8,0.3871098,0.39990467,true,true
5,0,15,-9.646028E-9,0.2648753,0.2693041,true,true
5,0,16,0.0,0.2682187,0.27335557,true,true
5,0,17,-1.5433645E-8,0.29600292,0.22569112,true,true
5,0,18,0.0,0.3172971,0.23212582,true,true
5,0,19,-3.086729E-8,0.2717762,0.17683509,true,true
5,0,20,7.716823E-9,0.29368532,0.17731173,true,true
5,0,21,-7.716823E-9,0.25174648,0.24833174,true,true
5,0,22,0.0,0.26863873,0.24928504,true,true
5,0,23,-1.0429768E-8,0.099854164,0.5522223,true,true
5,0,24,0.0,0.09985392,0.57722384,true,true
5,0,25,7.716823E-9,0.49708655,0.5580575,true,true
5,0,26,-3.086729E-8,0.48424444,0.6546711,true,true
5,0,27,-3.8584112E-8,0.95221335,0.81649184,true,true
5,0,28,7.716823E-9,0.8665141,0.9790276,true,true
5,0,29,1.5433645E-8,1.0156506,0.8291229,true,true
5,0,30,-4.750669E-8,0.9141755,1.0,true,true
5,0,31,3.086729E-8,1.0702775,0.62952805,true,true
