pose_id,frame_id,keypoint_id,x,y,z,visibility,presence
5,0,0,2.1043084E-8,0.9802483,0.15623496,true,true
5,0,1,1.565997E-8,1.026893,0.15479058,true,true
5,0,2,-1.9574962E-8,1.0276821,0.15479058,true,true
5,0,3,-1.9574962E-8,1.0276039,0.15479058,true,true
5,0,4,4.7958657E-8,1.0249838,0.18632646,true,true
5,0,5,-2.2511205E-8,1.0250185,0.18632646,true,true
5,0,6,-4.502241E-8,1.0249748,0.18632646,true,true
5,0,7,3.9149924E-8,1.0015099,0.20775157,true,true
5,0,8,-1.7617465E-8,1.0002476,0.3474964,true,true
5,0,9,-2.1532458E-8,0.9222236,0.1783823,true,true
5,0,10,-1.3213099E-8,0.9271777,0.21846415,true,true
5,0,11,-1.565997E-8,0.69550914,0.15430912,true,true
5,0,12,-1.9574962E-8,0.6844692,0.5150457,true,true
5,0,13,3.131994E-8,0.35852066,0.121569574,true,true
5,0,14,-7.829985E-9,0.3227456,0.5647569,true,true
5,0,15,2.3489953E-8,0.21968542,0.075108334,true,true
5,0,16,0.0,0.1642573,0.41405874,true,true
5,0,17,3.131994E-8,0.28512862,0.027684174,true,true
5,0,18,0.0,0.20904315,0.38402745,true,true
5,0,19,-7.829985E-9,0.25384614,0.0,true,true
5,0,20,0.0,0.20446716,0.33883005,true,true
5,0,21,1.565997E-8,0.22821987,0.06596054,true,true
5,0,22,0.0,0.17931688,0.3899856,true,true
5,0,23,5.8724883E-9,0.059276156,0.32041407,true,true
5,0,24,0.0,0.05927618,0.6042369,true,true
5,0,25,7.829985E-9,0.49224943,0.3153587,true,true
5,0,26,1.17449765E-8,0.45509824,0.7484352,true,true
5,0,27,-4.6979906E-8,0.99953586,0.4025036,true,true
5,0,28,-3.131994E-8,0.78345895,0.98363024,true,true
5,0,29,1.565997E-8,1.0970271,0.40139022,true,true
5,0,30,-3.131994E-8,0.8493421,1.0,true,true
5,0,31,-3.131994E-8,1.0816361,0.24289842,true,true
5,0,32,-4.502241E-8,0.89552116,0.92609537,true,true
5,1,0,4.951295E-8,0.9709266,0.15829842,true,true
5,1,1,4.401151E-9,1.018588,0.15044945,true,true
5,1,2,3.3008632E-8,1.0200319,0.15045221,true,true
5,1,3,0.0,1.0217646,0.15044846,true,true
5,1,4,-5.3187065E-8,1.0178599,0.18071969,true,true
5,1,5,-5.4189172E-8,1.0179899,0.1805657,true,true
5,1,6,-2.7507193E-8,1.0183265,0.18056434,true,true
5,1,7,-1.7604604E-8,1.0042886,0.17366467,true,true
5,1,8,2.860748E-8,0.9968147,0.30891246,true,true
5,1,9,2.3106043E-8,0.92117184,0.16963285,true,true
5,1,10,3.6309494E-8,0.92481273,0.20868923,true,true
5,1,11,0.0,0.7062233,0.13773686,true,true
5,1,12,0.0,0.68958074,0.4326677,true,true
5,1,13,-3.5209208E-8,0.35665977,0.102146484,true,true
5,1,14,8.802302E-9,0.31019688,0.47639492,true,true
5,1,15,0.0,0.24318127,0.06154556,true,true
5,1,16,0.0,0.1769776,0.3625227,true,true
5,1,17,1.7604604E-8,0.32188308,0.018866142,true,true
5,1,18,0.0,0.24046227,0.33714366,true,true
5,1,19,4.401151E-8,0.29213327,0.0,true,true
5,1,20,0.0,0.23622759,0.29973924,true,true
5,1,21,-8.802302E-9,0.25517014,0.055487018,true,true
5,1,22,-8.802302E-9,0.20537283,0.34350467,true,true
5,1,23,3.3008631E-9,0.05869589,0.2788505,true,true
5,1,24,0.0,0.05869559,0.53210586,true,true
5,1,25,2.6406905E-8,0.51560503,0.16876969,true,true
5,1,26,2.2005755E-9,0.48628044,0.7121779,true,true
5,1,27,3.5209208E-8,1.050179,0.17724973,true,true
5,1,28,1.7604604E-8,0.82126296,0.97898173,true,true
5,1,29,-3.5209208E-8,1.1444467,0.16982701,true,true
5,1,30,-5.281381E-8,0.88726205,1.0,true,true
5,1,31,-3.5209208E-8,1.1422719,0.017282784,true,true
5,1,32,-4.401151E-9,0.95207816,0.9424279,true,true
5,2,0,-3.9642636E-8,0.97043,0.1290728,true,true
5,2,1,-3.8441343E-8,1.0188289,0.12295926,true,true
5,2,2,2.402584E-9,1.0191756,0.12296239,true,true
5,2,3,-9.610336E-9,1.0198219,0.122958146,true,true
5,2,4,7.4329938E-9,1.0189035,0.15241942,true,true
5,2,5,1.501615E-8,1.0191803,0.15242323,true,true
5,2,6,1.5616795E-8,1.019632,0.15227136,true,true
5,2,7,3.8441343E-8,1.0025349,0.15747157,true,true
5,2,8,2.6428424E-8,0.9988098,0.28947487,true,true
5,2,9,-4.925297E-8,0.918944,0.14529575,true,true
5,2,10,-5.4058138E-8,0.9246942,0.18324685,true,true
5,2,11,-1.9220671E-8,0.7043022,0.132085,true,true
5,2,12,9.610336E-9,0.6963209,0.42801452,true,true
5,2,13,-5.7662014E-8,0.3601978,0.10753182,true,true
5,2,14,1.9220671E-8,0.3130411,0.48305485,true,true
5,2,15,-2.8831007E-8,0.24821423,0.06603161,true,true
5,2,16,0.0,0.17978616,0.36171776,true,true
5,2,17,9.610336E-9,0.31894824,0.022573352,true,true
5,2,18,0.0,0.23558365,0.33433822,true,true
5,2,19,-9.610336E-9,0.28719476,0.0,true,true
5,2,20,0.0,0.22954552,0.295219,true,true
5,2,21,0.0,0.25084287,0.058298074,true,true
5,2,22,-4.805168E-9,0.20225374,0.3419724,true,true
5,2,23,4.204522E-9,0.060445968,0.28448907,true,true
5,2,24,0.0,0.060445976,0.54009885,true,true
5,2,25,-1.9220671E-8,0.52196115,0.1824276,true,true
5,2,26,-2.4025839E-8,0.4797051,0.7093754,true,true
5,2,27,5.7662014E-8,1.073152,0.19645399,true,true
5,2,28,-1.9220671E-8,0.83455235,0.9791549,true,true
5,2,29,-1.9220671E-8,1.1775155,0.18949315,true,true
5,2,30,1.9220671E-8,0.9027834,1.0,true,true
5,2,31,3.8441343E-8,1.1660509,0.032829273,true,true
5,2,32,2.4025839E-8,0.9696259,0.93529165,true,true
5,3,0,-4.8395076E-8,0.96825236,0.12843817,true,true
5,3,1,-1.2444448E-8,1.0191702,0.12718189,true,true
5,3,2,-8.296299E-9,1.0202693,0.12715824,true,true
5,3,3,6.0839525E-8,1.022254,0.12718138,true,true
5,3,4,5.945681E-8,1.0179068,0.15363486,true,true
5,3,5,-5.254323E-8,1.0180392,0.15364352,true,true
5,3,6,3.5950627E-8,1.0185766,0.15361118,true,true
5,3,7,1.1061732E-8,1.0024376,0.17432654,true,true
5,3,8,4.5629644E-8,0.9989734,0.30262038,true,true
5,3,9,-4.1481496E-8,0.91658664,0.15177195,true,true
5,3,10,3.456791E-8,0.91925204,0.18606313,true,true
5,3,11,-2.2123464E-8,0.7048779,0.14162917,true,true
5,3,12,0.0,0.6912876,0.45734173,true,true
5,3,13,-1.1061732E-8,0.3589555,0.11971564,true,true
5,3,14,-1.1061732E-8,0.32346135,0.5172525,true,true
5,3,15,1.1061732E-8,0.25233227,0.0713274,true,true
5,3,16,0.0,0.18911548,0.38636097,true,true
5,3,17,-3.3185195E-8,0.32018498,0.025628483,true,true
5,3,18,0.0,0.2452645,0.35791484,true,true
5,3,19,0.0,0.2889589,0.0,true,true
5,3,20,0.0,0.23860838,0.3172592,true,true
5,3,21,1.1061732E-8,0.25374028,0.062826164,true,true
5,3,22,0.0,0.2122348,0.36549497,true,true
5,3,23,6.222224E-9,0.06273505,0.2958048,true,true
5,3,24,0.0,0.06273506,0.56441826,true,true
5,3,25,-2.2123464E-8,0.53030956,0.18553157,true,true
5,3,26,8.296299E-9,0.4967964,0.7210367,true,true
5,3,27,-2.2123464E-8,1.0841743,0.19843823,true,true
5,3,28,1.1061732E-8,0.85213125,0.9806356,true,true
5,3,29,-6.637039E-8,1.1808149,0.19041295,true,true
5,3,30,-2.2123464E-8,0.92021406,1.0,true,true
5,3,31,4.4246928E-8,1.1713105,0.021005869,true,true
5,3,32,-1.9358032E-8,0.9856839,0.9268004,true,true
5,4,0,3.4310002E-8,0.9753274,0.098086275,true,true
5,4,1,-2.2418467E-8,1.0244085,0.09708362,true,true
5,4,2,-1.2476364E-8,1.0260406,0.09710086,true,true
5,4,3,-3.7429093E-8,1.026879,0.097059235,true,true
5,4,4,2.0274092E-8,1.0218588,0.12358557,true,true
5,4,5,5.6143637E-8,1.0217024,0.12358732,true,true
5,4,6,6.238182E-9,1.0217721,0.12356757,true,true
5,4,7,-1.2476364E-8,1.0002342,0.14989452,true,true
5,4,8,-5.692341E-8,1.0015516,0.2731324,true,true
5,4,9,-5.3195123E-8,0.91527647,0.122114964,true,true
5,4,10,-3.119091E-9,0.91684896,0.1552397,true,true
5,4,11,1.2476364E-8,0.6925338,0.12613142,true,true
5,4,12,-2.4952728E-8,0.67170316,0.43003032,true,true
5,4,13,1.2476364E-8,0.3547101,0.116228685,true,true
5,4,14,-1.2476364E-8,0.31330255,0.4906739,true,true
5,4,15,-1.2476364E-8,0.2597063,0.071727246,true,true
5,4,16,0.0,0.19158271,0.36048853,true,true
5,4,17,-1.2476364E-8,0.32872635,0.028285714,true,true
5,4,18,-1.2476364E-8,0.25200337,0.3338599,true,true
5,4,19,2.4952728E-8,0.3009828,0.0,true,true
5,4,20,0.0,0.24549994,0.29377067,true,true
5,4,21,0.0,0.26581174,0.06211326,true,true
5,4,22,0.0,0.21863842,0.3403137,true,true
5,4,23,-6.6280683E-9,0.0635943,0.28791377,true,true
5,4,24,0.0,0.063594475,0.5541679,true,true
5,4,25,-1.2476364E-8,0.5248856,0.19320971,true,true
5,4,26,2.4952728E-8,0.49282256,0.7135876,true,true
5,4,27,-4.9905456E-8,1.0936629,0.21926452,true,true
5,4,28,3.7429093E-8,0.85023403,0.98051995,true,true
5,4,29,0.0,1.192968,0.21243295,true,true
5,4,30,-2.4952728E-8,0.91381997,1.0,true,true
5,4,31,-2.4952728E-8,1.1745877,0.04720589,true,true
5,4,32,-3.4310002E-8,0.98342144,0.92614764,true,true
5,5,0,-5.498176E-8,0.97226834,0.1429037,true,true
5,5,1,5.498176E-8,1.0256028,0.13614842,true,true
5,5,2,2.061816E-8,1.0270424,0.13616934,true,true
5,5,3,-3.43636E-8,1.0286492,0.13616993,true,true
5,5,4,-4.123632E-8,1.0213966,0.16699144,true,true
5,5,5,6.87272E-9,1.0205479,0.16699149,true,true
5,5,6,2.749088E-8,1.0198354,0.16682123,true,true
5,5,7,-6.87272E-9,1.0063381,0.16476226,true,true
5,5,8,-4.467268E-8,0.9951096,0.30230176,true,true
5,5,9,-5.1545403E-8,0.9258876,0.15584831,true,true
5,5,10,-2.061816E-8,0.9273493,0.19563097,true,true
5,5,11,1.374544E-8,0.71229553,0.13201098,true,true
5,5,12,2.749088E-8,0.6842403,0.4346966,true,true
5,5,13,-1.374544E-8,0.3730471,0.09801946,true,true
5,5,14,0.0,0.31551307,0.48603082,true,true
5,5,15,2.749088E-8,0.24203697,0.061631367,true,true
5,5,16,0.0,0.18555456,0.36705008,true,true
5,5,17,2.749088E-8,0.32257688,0.019112501,true,true
5,5,18,6.87272E-9,0.24349636,0.34149644,true,true
5,5,19,-1.374544E-8,0.28885844,0.0,true,true
5,5,20,-6.87272E-9,0.23474672,0.30482662,true,true
5,5,21,2.749088E-8,0.25167102,0.05589678,true,true
5,5,22,0.0,0.20658188,0.3482822,true,true
5,5,23,6.83245E-9,0.062384415,0.28560677,true,true
5,5,24,1.3423282E-11,0.062384196,0.53893244,true,true
5,5,25,-6.87272E-9,0.5181244,0.16463281,true,true
5,5,26,-1.71818E-8,0.491494,0.7074501,true,true
5,5,27,-1.374544E-8,1.0917897,0.16701815,true,true
5,5,28,4.123632E-8,0.8478009,0.97864664,true,true
5,5,29,4.123632E-8,1.1964251,0.15915254,true,true
5,5,30,2.749088E-8,0.9202486,1.0,true,true
5,5,31,0.0,1.1863208,0.0036089723,true,true
5,5,32,3.43636E-8,0.98182976,0.93680567,true,true
5,6,0,5.570044E-8,0.96280307,0.13541818,true,true
5,6,1,0.0,1.0131518,0.13201044,true,true
5,6,2,-2.785022E-8,1.0167822,0.13195786,true,true
5,6,3,-1.392511E-8,1.0206897,0.13165669,true,true
5,6,4,1.392511E-8,1.0096935,0.15952826,true,true
5,6,5,4.177533E-8,1.0090339,0.1595411,true,true
5,6,6,-1.392511E-8,1.0090729,0.15953763,true,true
5,6,7,6.962555E-9,1.0077832,0.1600607,true,true
5,6,8,-2.785022E-8,0.99360687,0.29455528,true,true
5,6,9,-4.177533E-8,0.9134207,0.1544256,true,true
5,6,10,5.570044E-8,0.91309386,0.18985793,true,true
5,6,11,-6.962555E-9,0.72907996,0.13588662,true,true
5,6,12,0.0,0.67815214,0.42711473,true,true
5,6,13,-2.785022E-8,0.39300632,0.107694134,true,true
5,6,14,1.392511E-8,0.30380383,0.47588202,true,true
5,6,15,-6.962555E-9,0.24209943,0.06459111,true,true
5,6,16,0.0,0.19302712,0.35672328,true,true
